id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
958721910289811610,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 3 beds · 2 baths,218602737,Sonder (New Orleans),,French Quarter,29.9581,-90.07089,Entire home/apt,249,1,8,2023-11-09,2.50,75,293,8,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
958767498535598518,Home in New Orleans · ★5.0 · 3 bedrooms · 6 beds · 2 baths,255609172,Kay,,Seventh Ward,29.97853199999999,-90.0616664,Entire home/apt,161,2,4,2023-11-26,2.07,2,0,4,"21-RSTR-18678, 21-OSTR-09679"
958838277145337390,Home in New Orleans · 4 bedrooms · 5 beds · 2 baths,112910785,Marigny,,St. Roch,29.97061,-90.05138,Entire home/apt,143,2,2,2023-10-24,1.13,76,288,2,"22-CSTR-06498, 23-OSTR-11798"
958977476024022682,Rental unit in New Orleans · 1 bedroom · 2 beds · 1 bath,424974,Annalisa,,Bayou St. John,29.975539045038875,-90.08704138087137,Entire home/apt,75,30,0,,,1,224,0,
959301352820415130,Condo in New Orleans · ★5.0 · 1 bedroom · 2 beds · 2 baths,344300832,Ann,,Marigny,29.9638675,-90.05928809999999,Entire home/apt,149,2,4,2023-11-12,1.32,6,177,4,"23-STR-09833, 23-OSTR-09833"
959608798389881743,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,105710202,Kris,,West Riverside,29.91834444700583,-90.11062938719988,Entire home/apt,178,3,1,2023-10-23,0.70,3,88,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
959646476561532473,Condo in New Orleans · 1 bedroom · 2 beds · 1 bath,472410544,Emma,,Central Business District,29.953361780062554,-90.0680065150805,Entire home/apt,450,4,0,,,4,4,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960010702162151690,Condo in New Orleans · ★5.0 · 4 bedrooms · 5 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.95499,-90.074063,Entire home/apt,251,1,3,2023-12-03,2.50,111,316,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960050604670234642,Home in New Orleans · 2 bedrooms · 3 beds · 1.5 baths,106289693,Vello,,East Carrollton,29.944570908516027,-90.12883752983798,Entire home/apt,160,3,2,2023-11-05,1.82,94,158,2,"23-RSTR-56894, 22-OSTR-21456"
960091747426608145,Condo in New Orleans · ★4.75 · 4 bedrooms · 6 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.95499,-90.074063,Entire home/apt,320,1,4,2023-11-26,1.67,111,335,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960120595038853561,Condo in New Orleans · ★5.0 · 4 bedrooms · 6 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.95499,-90.074063,Entire home/apt,317,1,5,2023-12-03,1.56,111,349,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960200678511125509,Rental unit in New Orleans · 2 bedrooms · 2 beds · 1 bath,17602421,Nicolette,,Central City,29.93444,-90.08637,Entire home/apt,85,30,0,,,2,59,0,
960276069921735527,Home in New Orleans · ★New · 4 bedrooms · 5 beds · 3.5 baths,58189075,Lee & Luis,,Navarre,29.99451,-90.10963,Entire home/apt,360,3,0,,,4,72,0,"23-NSTR-18421, 23-OSTR-17383"
960371971078245314,Rental unit in New Orleans · ★4.79 · 2 bedrooms · 3 beds · 1 bath,30728012,Gigi,,French Quarter,29.95569,-90.06851,Entire home/apt,182,1,13,2023-11-23,4.19,2,0,13,"23RSTR06062, 23OSTR06064"
960580496643804104,Rental unit in New Orleans · 2 bedrooms · 3 beds · 1 bath,16876788,Joe,,St. Claude,29.967742905399206,-90.03518111371687,Entire home/apt,77,1,0,,,4,25,0,"19RSTR-26093, 21-OSTR-05999"
960649711027188596,Condo in New Orleans · ★5.0 · 4 bedrooms · 6 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.95499,-90.074063,Entire home/apt,306,1,4,2023-10-29,2.26,111,303,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960661300136364618,Condo in New Orleans · 4 bedrooms · 6 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,262,1,1,2023-11-13,1,111,344,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960703441250858235,Condo in New Orleans · ★4.67 · 4 bedrooms · 6 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,253,1,3,2023-10-14,0.95,111,337,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960728100705863723,Condo in New Orleans · 4 bedrooms · 6 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.95499,-90.074063,Entire home/apt,412,30,0,,,111,327,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960776358575605151,Condo in New Orleans · 4 bedrooms · 6 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,535,30,2,2023-11-06,1.05,111,205,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960777742434950493,Home in New Orleans · 4 bedrooms · 5 beds · 3.5 baths,276892829,Heirloom,,St. Thomas Dev,29.9237,-90.07372,Entire home/apt,393,2,2,2023-11-18,2,56,248,2,"22-CSTR-15538, 22-OSTR-20810"
960777963944533342,Condo in New Orleans · 8 bedrooms · 10 beds · 4 baths,276892829,Heirloom,,Central City,29.939105233730395,-90.07963148562763,Entire home/apt,510,2,2,2023-11-08,2,56,306,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
960820253487699266,Home in New Orleans · 3 bedrooms · 3 beds · 2 baths,11326919,Benjamin,,Mid-City,29.970213398140302,-90.09032985381774,Entire home/apt,92,6,2,2023-11-17,1.71,8,153,2,"23-CSTR-04485, 19-OSTR-26283"
960906485067265039,Home in New Orleans · ★5.0 · 5 bedrooms · 5 beds · 4 baths,323664718,Nichole,,St. Claude,29.96475,-90.03557,Entire home/apt,348,3,7,2023-11-19,3.23,39,0,7,"22CSTR-16340, 22OSTR-06550"
962265700433720497,Rental unit in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,502340907,Io,,Mid-City,29.968593682855868,-90.0869199462911,Entire home/apt,53,1,11,2023-11-26,3.11,7,181,11,"23rstr-17474, 23ostr-17474"
962294757321370544,Home in New Orleans · 5 bedrooms · 10 beds · 2 baths,470357103,Heather,,Treme - Lafitte,29.97144030346061,-90.07279332876593,Entire home/apt,492,30,1,2023-09-03,0.32,6,267,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
963102534917980884,Guesthouse in New Orleans · ★4.43 · 2 bedrooms · 2 beds · 2 baths,119291090,Mansion On Royal St,,Marigny,29.9646251,-90.0531302,Private room,208,30,7,2023-10-29,2.88,11,322,7,"23-STR-17631, 22-OSTR-02647"
963362290589044489,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 3 beds · 1 bath,533196921,Abe,,Seventh Ward,29.97181,-90.06574,Entire home/apt,78,2,3,2023-11-03,0.98,1,0,3,"22-CSTR-14987, 22-OSTR-02647"
963745202842672736,Condo in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 2 baths,28711795,Alice & Scott,,Central Business District,29.9467955,-90.0720854,Entire home/apt,174,1,17,2023-11-27,5.48,7,216,17,"23-CSTR-09456, 22-OSTR-18216"
963751032615031542,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,533298296,Jessica,,Central City,29.934509149314373,-90.08115046328405,Entire home/apt,96,30,0,,,2,256,0,
963768747867658314,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,533298296,Jessica,,Central City,29.936777113616603,-90.08264343500825,Entire home/apt,150,30,0,,,2,264,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
963798078171568827,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,233549899,Bruce,,Whitney,29.9457818,-90.0411266,Entire home/apt,62,30,0,,,1,102,0,"22-RSTR-12869, 22-OSTR-12864"
964353165079677461,Condo in New Orleans · ★5.0 · 3 bedrooms · 5 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,227,1,3,2023-11-22,1.29,111,0,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
964411334191118882,Condo in New Orleans · ★5.0 · 2 bedrooms · 3 beds · 1 bath,344300832,Ann,,Marigny,29.9638675,-90.05928809999999,Entire home/apt,182,3,3,2023-11-01,0.98,6,155,3,"23-STR-09833, 23-OSTR-09833"
964430836131042701,Home in New Orleans · ★New · 3 bedrooms · 3 beds · 2.5 baths,533476647,Derek,,Central Business District,29.95769,-90.07753,Entire home/apt,387,2,0,,,1,261,0,"20rstr-47544, 20ostr-47543"
964520005842406412,Home in New Orleans · 3 bedrooms · 5 beds · 2.5 baths,167921411,Rochelle,,Bayou St. John,29.97269756426637,-90.08803040506605,Entire home/apt,165,30,2,2023-09-24,0.71,35,357,2,"23-CSTR-00571, 19-OSTR-26238"
964567960962947199,Home in New Orleans · ★4.91 · 3 bedrooms · 3 beds · 2 baths,112910785,Marigny,,St. Roch,29.98982,-90.05994,Entire home/apt,154,2,11,2023-11-26,3.93,76,333,11,"23-NSTR-14163, 23-OSTR-13710"
964665676977924378,Rental unit in New Orleans · 2 bedrooms · 2 beds · 2.5 baths,51550879,Shari,,Central City,29.93117864171988,-90.08614041163939,Entire home/apt,90,30,0,,,1,227,0,
964738281442498498,Home in New Orleans · 4 bedrooms · 6 beds · 4 baths,264811230,Baccarat,,Gert Town,29.96048,-90.10978,Entire home/apt,222,1,0,,,3,247,0,"21-STR-34377, 21-OSTR-42218"
965105279310517503,Condo in New Orleans · 7 bedrooms · 10 beds · 4.5 baths,312046089,Sonny,,Central Business District,29.950969764604242,-90.06771161203389,Entire home/apt,798,2,0,,,13,277,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
965172485114179787,Home in New Orleans · ★4.67 · 1 bedroom · 1 bed · 1 bath,508600133,New Orleans,,Treme - Lafitte,29.963774436612137,-90.06899989539178,Entire home/apt,46,1,3,2023-11-19,1.61,11,155,3,"21RSTR-82495, 21-OSTR-94821"
965194224668368611,Home in New Orleans · ★New · 2 bedrooms · 2 beds · 2 baths,130449985,Loris,,Treme - Lafitte,29.9707101,-90.0789655,Entire home/apt,112,3,2,2023-11-19,2,1,99,2,"23-rstr-01452, 23-OSTR-90745"
965846920781990964,Home in New Orleans · ★New · 1 bedroom · 1 bed · 1 bath,508600133,New Orleans,,Treme - Lafitte,29.96395925477248,-90.06749538054142,Entire home/apt,47,1,0,,,11,138,0,"21RSTR-74335, 21OSTR-74335"
965851413286217202,Townhouse in New Orleans · 2 bedrooms · 2 beds · 1 bath,488939236,Jack,,Bayou St. John,29.973256441272593,-90.08206159067134,Entire home/apt,186,30,0,,,4,269,0,
965957130367420811,Condo in New Orleans · 9 bedrooms · 9 beds · 8 baths,276892829,Heirloom,,Central Business District,29.94644557789613,-90.07410413239522,Entire home/apt,818,1,1,2023-09-24,0.42,56,297,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
965957332729982441,Condo in New Orleans · ★5.0 · 6 bedrooms · 6 beds · 6 baths,276892829,Heirloom,,Central Business District,29.947022870737328,-90.07437662568978,Entire home/apt,529,2,3,2023-11-12,1.05,56,311,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
965957510715985238,Condo in New Orleans · 11 bedrooms · 11 beds · 8 baths,276892829,Heirloom,,Central Business District,29.946849870710288,-90.07289382105922,Entire home/apt,1450,1,0,,,56,268,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
966622421384947598,Rental unit in New Orleans · 2 bedrooms · 3 beds · 1 bath,472410544,Emma,,Central Business District,29.953141393414832,-90.06806362649421,Entire home/apt,650,30,0,,,4,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
967241910777511217,Rental unit in New Orleans · ★4.83 · 1 bedroom · 1 bed · 1 bath,112910785,Marigny,,Treme - Lafitte,29.96467,-90.0663,Entire home/apt,100,2,6,2023-11-10,1.96,76,323,6,"22-CSTR-19921, 23-OSTR-11798"
967242080620036661,Rental unit in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,112910785,Marigny,,Treme - Lafitte,29.96363,-90.06651,Entire home/apt,100,2,8,2023-11-28,2.64,76,306,8,"22-CSTR-19923, 23-OSTR-11798"
967242239532963157,Rental unit in New Orleans · ★4.14 · 1 bedroom · 1 bed · 1 bath,112910785,Marigny,,Treme - Lafitte,29.965,-90.06468,Entire home/apt,100,2,7,2023-11-23,2.50,76,343,7,"22-CSTR-19926, 23-OSTR-11798"
967572788085045779,Rental unit in New Orleans · 2 bedrooms · 3 beds · 2 baths,28252451,Jessica,,Central Business District,29.95580745696653,-90.07330593403894,Entire home/apt,480,30,0,,,2,362,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
967609203920558315,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,99724247,Jackie,,Mcdonogh,29.94595,-90.04656,Private room,34,30,0,,,3,257,0,
967870041944385007,Condo in New Orleans · ★3.33 · 1 bedroom · 1 bed · 1 bath,442912126,Merchant Lofts,,Central Business District,29.951141,-90.067764,Entire home/apt,101,1,3,2023-10-15,1.36,35,358,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
967962351484035593,Condo in New Orleans · 4 bedrooms · 6 beds · 2 baths,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,277,1,2,2023-10-15,0.71,111,344,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968000363336725618,Rental unit in New Orleans · ★4.63 · 1 bedroom · 1 bed · 1 bath,25497676,Adele,,Mid-City,29.96866,-90.0921,Entire home/apt,99,2,7,2023-11-19,2.26,5,0,7,"22-CSTR-23012, 21-OSTR-02329"
968032387359470713,Townhouse in New Orleans · ★4.50 · 3 bedrooms · 4 beds · 2 baths,481266345,Solitaire,,Seventh Ward,29.973385772948408,-90.06348652092011,Entire home/apt,99,1,5,2023-11-06,2.31,2,0,5,"22-CSTR-11572, 20-OSTR-31480"
968074542968317028,Rental unit in New Orleans · ★4.67 · 3 bedrooms · 3 beds · 2 baths,534338342,Gabriel,,Central City,29.942131692576172,-90.08390952052957,Entire home/apt,96,1,2,2023-10-22,0.70,4,0,2,"21-CSTR-07793, 21-OSTR-07795"
968122440814594672,Home in New Orleans · 6 bedrooms · 8 beds · 4 baths,534338342,Gabriel,,Central City,29.943861301468036,-90.09503588056486,Entire home/apt,218,30,0,,,4,265,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968148391923543836,Home in New Orleans · 6 bedrooms · 7 beds · 4.5 baths,101652405,Russell,,Gentilly Terrace,30.00952,-90.05787,Entire home/apt,487,1,0,,,19,203,0,"22-RSTR-04185, 22-OSTR-04191"
968148951974253110,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,38290511,Eugenie & Seph,,East Riverside,29.9219645,-90.08733099999999,Entire home/apt,145,30,1,2023-11-06,1,3,263,1,"20STR-05719, 20OSTR-05719"
968162853475499313,Rental unit in New Orleans · ★4.71 · 2 bedrooms · 3 beds · 2 baths,370734277,Rare Space,,Marigny,29.9673900920629,-90.06167229101287,Entire home/apt,105,2,6,2023-11-20,3.05,25,0,6,"22-CSTR-18145, 20-OSTR-18145"
968267756899063337,Home in New Orleans · 2 bedrooms · 2 beds · 2 baths,25962583,Trisha,,Holy Cross,29.95676836475426,-90.01936731541619,Entire home/apt,85,31,0,,,1,114,0,
968779204086371700,Rental unit in New Orleans · ★5.0 · 4 bedrooms · 6 beds · 2 baths,112910785,Marigny,,Treme - Lafitte,29.96733,-90.06614,Entire home/apt,253,3,5,2023-11-17,2.63,76,303,5,"21-CSTR-16353, 23-OSTR-11798"
968839640388382732,Hotel in New Orleans · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,French Quarter,29.95654,-90.0678,Private room,271,1,0,,,70,275,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968841271100150969,Hotel in New Orleans · 2 bedrooms · 2 beds · 1 bath,501999514,RoomPicks,,French Quarter,29.954567387784294,-90.06842802179268,Private room,983,1,0,,,70,254,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968846624725204251,Hotel in New Orleans · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Central Business District,29.954771579492395,-90.06927529787674,Private room,474,1,0,,,70,227,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968849114322657525,Hotel in New Orleans · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,French Quarter,29.956529125664666,-90.06695511692087,Private room,474,1,0,,,70,239,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968852059501898482,Hotel in New Orleans · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,French Quarter,29.95460054580536,-90.06850848555,Private room,477,1,0,,,70,274,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968853482231594563,Hotel in New Orleans · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,French Quarter,29.956388068547223,-90.06908794507545,Private room,342,1,0,,,70,270,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968854836918425578,Hotel in New Orleans · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,French Quarter,29.95444,-90.06702,Private room,307,1,0,,,70,279,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968858406685792510,Hotel in New Orleans · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,French Quarter,29.95507,-90.06703,Private room,310,1,0,,,70,278,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968862251810950821,Hotel in New Orleans · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,French Quarter,29.956438952050878,-90.06707009477941,Private room,372,1,0,,,70,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968866181877327384,Hotel in New Orleans · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,French Quarter,29.9547,-90.06741,Private room,372,1,0,,,70,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968874941721724260,Hotel in New Orleans · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,French Quarter,29.955864387656536,-90.06695946627413,Private room,267,1,0,,,70,235,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968878698189655900,Hotel in New Orleans · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,French Quarter,29.9563,-90.06696,Private room,267,1,0,,,70,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968879966832246234,Hotel in New Orleans · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,French Quarter,29.954760465485062,-90.06749779495132,Private room,547,1,0,,,70,259,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968882862478694760,Hotel in New Orleans · 2 bedrooms · 2 beds · 1 bath,501999514,RoomPicks,,French Quarter,29.95597297979754,-90.06713605802072,Private room,983,1,0,,,70,221,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968886659651442589,Hotel in New Orleans · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,French Quarter,29.95484782357287,-90.06731295881552,Private room,344,1,0,,,70,260,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968887824669996793,Hotel in New Orleans · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,French Quarter,29.955316402236278,-90.06706175953177,Private room,307,1,0,,,70,259,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
968889182989134960,Hotel in New Orleans · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,French Quarter,29.956679205270838,-90.06789572814499,Private room,310,1,0,,,70,274,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
